channelId,name,englishName,affiliation,group,subscriptionCount,videoCount,photo
UCFEd5V7VcxBPPcuMGpmvkQA,TobaRana Ch. 鳥羽樂奈,TobaRana,Independents,,53700,692,https://yt3.ggpht.com/IPJRGCws7RJetKlzI-07FQqgqvjKQM0Pyi452iKJnXPpfxFx_3IZTHg1Yg_QHznkNuVYDXn2GOk=s800-c-k-c0x00ffffff-no-rj
UCfErRnESYXp86XRZVNZYK_g,유우양,YooWooYang,Independents,,34900,953,https://yt3.ggpht.com/ytc/AKedOLRNz2fZpUDakyR6tfi7YqM_ekthtVCTW-ftNxNRkg=s800-c-k-c0x00ffffff-no-rj
UCfeznQrLe9URem6xJmWQVlw,Mama Ch. 倉持京子,Kuramochi Kyoko,Hoshimeguri Gakuen,,107000,453,https://yt3.ggpht.com/lkFu15HXkv0As1iEmT3orlIobrRNl_V14p6no83eNEMz4HeUM4OVOAi4Ao6cmfidwpGO--R0YdY=s800-c-k-c0x00ffffff-no-rj
UCfFhyViosklD4kvyO-M0BJA,-かんなチャンネル-Kanna Channel,Hakari Kanna,Independents,,107000,147,https://yt3.ggpht.com/ytc/AKedOLQnF-gs-j6xXg34xOMXtt6r6szWkbNo-T7hHOmpgw=s800-c-k-c0x00ffffff-no-rj
UCFG6teapZaN6J1oVXl7MYPA,大代真白/あおぎり高校美術部,Oshiro Mashiro,Aogiri Highschool,,130000,189,https://yt3.ggpht.com/ytc/AKedOLSc08XkjdSliTa3CKLdjmiaSTd4niMkTjZ1VnB9=s800-c-k-c0x00ffffff-no-rj
UCfhzPS_rZHHJ3AEQyIVm_gA,Tesla ch. / 愛乃てすら,Itoshino Tesla,Masquerade,,19100,141,https://yt3.ggpht.com/BSPmfKzmyMfiPmB2tYE65dWPz_7FL2RBrJ_Ya26-0FkRn0deY_zK5wZ30kpVCgrvsAghop_F1g=s800-c-k-c0x00ffffff-no-rj
UCfiK42sBHraMBK6eNWtsy7A,Mari Channelかしこまり,Kashiko Mari,ReAcT,,119000,619,https://yt3.ggpht.com/ytc/AKedOLQwAd5rw2_wT8bkoP0e5v1othPEXuML9sigOyMIyw=s800-c-k-c0x00ffffff-no-rj
UCfiSo8tO3WPU-8YOgr4Ba6g,V.W.P -Virtual Witch Phenomenon-,V.W.P. Official,KAMITSUBAKI,,120000,10,https://yt3.ggpht.com/Ugqisqvf_U-eTkkG4bysVvm2qC1qpIZIYp3K2xpX5hnMH1L0xnQ6DqjsTqtK42cMntiu5adiWA=s800-c-k-c0x00ffffff-no-nd-rj
UCfiy-dr0s1O6LJRV6KHomLw,木緒なち / kionachi,kionachi,Independents,,30000,409,https://yt3.ggpht.com/ytc/AKedOLRLeHkXcJXisLjYRm0VHoDGO3-5Wjp4CUSnnjN4jg=s800-c-k-c0x00ffffff-no-rj
UCfIZ5P7BcgIyLpfOj66DwtA,Chiika Ch. 山根ちいか,Yamane Chiika,Atelier Live,,7400,25,https://yt3.ggpht.com/ytc/AKedOLQcF6_8WxK6SFReBcStSKfpF1PCq4rTn2FS4ido=s800-c-k-c0x00ffffff-no-rj
UCFjU-kRnqfn9wtcGsFbe7aA,ユプシロン / Yupsilon,Yupsilon,Independents,,33000,80,https://yt3.ggpht.com/Kr5jjuEou_RpVVAu9mDFG8OqIFF0vG8no9o5VQNIaA0udUys7Zoagzhi3HQYbCNqExjsQ4muF3g=s800-c-k-c0x00ffffff-no-nd-rj
UCflNPJUJ4VQh1hGDNK7bsFg,猫芒ベル-Bell Nekonogi,Nekonogi Bell,ViViD,,19300,1040,https://yt3.ggpht.com/ytc/AKedOLSUhoLsSVPoNvt6HtyC1eOLSObikQIVmTDsAF8k=s800-c-k-c0x00ffffff-no-rj
UCFnXTeBpJRPSN6QmWz_uDgQ,Shylily,Shylily,Twitch Independents,,308000,49,https://yt3.ggpht.com/9xFZB58kgHaO7cTMLGxetBpMGf3pVLDlQru-aE4gPTubfgtOK1AyT0OEaP9mByLPvK-Khn6fGA=s800-c-k-c0x00ffffff-no-rj
UCfol9ZU2HpEajyBDj-EbiOQ,雲母ミミl KiraraMimi,Kirara Mimi,Independents,,252000,475,https://yt3.ggpht.com/ytc/AKedOLQEOoanGh0DrKIBm6bl5HI3qMpiagxuZgf_IVjPFg=s800-c-k-c0x00ffffff-no-rj
UCf-PcSHzYAtfcoiBr5C9DZA,長瀬有花 / YUKA NAGASE,Yuka Nagase,Riot Music,,64100,111,https://yt3.ggpht.com/qrmNvIr4GZB07pyZKfRmFoOO9b7x53IiudSOzm4LcOAhWiRkQD9bXKrkQVxYd6wFrxtyulOnvA=s800-c-k-c0x00ffffff-no-nd-rj
UCfPwtmjVXsByl4z8TT32Lbg,Meme Ch. 羊娘めめ,Hitsujimusume Meme,Independents,,81200,176,https://yt3.ggpht.com/MXr0vgDST2U8NkrvSB5WNRzh-aoyvdTyWA2JGAKZbvtZNKglJf8zYoNMWwLY6K7HbIBuXLspF4k=s800-c-k-c0x00ffffff-no-rj
UCFrH3bfn7gDeV29wrHHM80g,射貫まといちゃんねる,Inuki Matoi,ReAcT,,48200,577,https://yt3.ggpht.com/4wqgVYh6yG7LfUO4j9Xst_rmqFwiqe2xgfVgM9s5LOUqaVc7hGaAXFgct_k41VljrCE78aAVB1Y=s800-c-k-c0x00ffffff-no-rj
UCFszEWTHtaS-LT-JPBnDMlA,Nimu Ch.,Nimu Spacecat,Twitch Independents,,1400000,125,https://yt3.ggpht.com/h807dGnmeJV5l8FbAxOXS-oIMw6ia5HEmrptw1O8EkQfJjI5hC6Xh7GvQtkCD3ifpT7kGSmR=s800-c-k-c0x00ffffff-no-rj
UCftJR3Qm0LyEuEQue1QYytA,Natsume Ch. 紙代なつめ,Kamishiro Natsume,Independents,,87300,422,https://yt3.ggpht.com/zy2b47QC6wKi6OUnYOpApey_rIGWIVcx3TNYNuJzF8te3-AlbsKikDxzUUnmfr_iUoauxDUmC_U=s800-c-k-c0x00ffffff-no-rj
UCF_U2GCKHvDz52jWdizppIA,空澄セナ -Asumi Sena-,Asumi Sena,VSpo,,157000,378,https://yt3.ggpht.com/ytc/AKedOLStDDDwZwo4DiRIi-rpHkHPD-rcuZQOHdR5yklB=s800-c-k-c0x00ffffff-no-rj
UCfuz6xYbYFGsWWBi3SpJI1w,鹿乃 まほろ / Mahoro Kano,Mahoro Kano,Independents,,116000,44,https://yt3.ggpht.com/BH7kBsAp-zu-NPGPuEr8YsP3-ZR5XtVKmQe8b0aEU_vEtc0SpuGMQerG9_D7XrDgkpj4CkAbcgM=s800-c-k-c0x00ffffff-no-rj
UCFv2z4iM5vHrS8bZPq4fHQQ,HIMEHINA Channel,HIMEHINA,Independents,,691000,459,https://yt3.ggpht.com/ytc/AKedOLRN3xGc6F9chkCTScvh-O8__tLRAKyQP_SHf1TYvw=s800-c-k-c0x00ffffff-no-rj-mo
UCFvEuP2EDkvrgJpHI6-pyNw,Rieru Ch. 我部りえる /あおぎり高校,Gabu Rieru,Aogiri Highschool,,89300,43,https://yt3.ggpht.com/rIwxP300D1V-SosItFBYQDAqmBBkCmzJcVVvclKJLO2roG9Xgn8thvyDrMecfu894PLWvH3b7Wc=s800-c-k-c0x00ffffff-no-rj
UCFVkfdFmaOh7BCtrqw8YvaA,Kureha Kurono 黒乃くれは,Kureha Kurono,Independents,,35500,621,https://yt3.ggpht.com/vkoT1C9fdsCpRV5C719qRTPh400UXXNu09oZPraHdB9lvvMJwRf2lsoO3WEctNjrApkx18rh3A=s800-c-k-c0x00ffffff-no-rj
UCfwAKc_vwVTzTcm1wki8oHg,みはみなちゃんねる -Miharu & Minami- 【AsobiLive所属】,Shimada Miharu,Marbl_s,,1240,230,https://yt3.ggpht.com/ytc/AKedOLTdpxzaZb3WXEbGZ4-ui048IjeWjSTCDMujJFpM=s800-c-k-c0x00ffffff-no-rj
UC_fYA9QRK-aJnFTgvR_4zug,ななひら / Nanahira,ななひら / Nanahira,Independents,,160000,102,https://yt3.ggpht.com/93qHwkbakpxUYdG4fwiz1JhJ1DalaGzped2JUo5MMpmkNNT1OvUMxfR_kwe3AKO_BKrC4mH55w=s800-c-k-c0x00ffffff-no-nd-rj
UCfZofhrZ4pxCESrcs5m5NJg,Olda ch. 歐妲,Olda ch. 歐妲,SquareLive,,32800,168,https://yt3.ggpht.com/977Ysq6uoRO8EheF1CimaFgZyFN0GgD9u61RvaiL65UNkibY-_jkI_G61L4RtfE1w2YpW5rZ-70=s800-c-k-c0x00ffffff-no-rj
UCg53fzp6UNYvsyAg8UoNXCA,Draki Kona Ch. Pixela-Isekai,Draki Kona,Pixela Project,,55400,88,https://yt3.ggpht.com/REcR23aQDhwIAtqlWvg9tvsFmmJuxYRjLl8M19V8pCHjo5ZtPeYOCPEkJFqj0SczB6YZucciMA=s800-c-k-c0x00ffffff-no-rj
UCg7aL_drCGzlPCrV6Hys_-w,焼まゆるのお絵かきちゃんねる,Yaki Mayuru,Independents,,231000,109,https://yt3.ggpht.com/UiN_zIxUf6kEQRk6ozmizTzi646qNBjqs-ROGFjDsWRBDUn4kwRzmtIztnjH_PLPJsf-MxDI=s800-c-k-c0x00ffffff-no-rj
UCg7sW-h1PUowdiR5K4HlBew,Ashelia Ch. 鈴香アシェリア,Rinkou Ashelia,Phase Connect,,36500,299,https://yt3.ggpht.com/_5wo_9eG3UH7DhPWE1OV0jCJg5rwpf3N5qOVi9-ILp43TFtw8groYtibs5pqjBN1eTtyLn358g=s800-c-k-c0x00ffffff-no-rj
UCg8TPE5nLLOqlNnBivmQwww,Japanese HANJO! TV,Kimino Miya,Independents,,234000,400,https://yt3.ggpht.com/ytc/AKedOLSljvHvpBmkLn7YSJoBshrCqTgeQRtoFVNYWJ8KdQ=s800-c-k-c0x00ffffff-no-rj
UCg9_f0eR1KuqAb86Lj7xNew,たくぼん感激ぃ!,Amuro / Meguri Ai,Independents,,86500,441,https://yt3.ggpht.com/ytc/AKedOLRkuxLsDkVRfyh5vELRmaE3_BsCDeELhiMUX-rX0w=s800-c-k-c0x00ffffff-no-rj
UCGcD5iUDG8xiywZeeDxye-A,織田信姫,Oda Nobuhime,Independents,,238000,327,https://yt3.ggpht.com/ytc/AKedOLQDF5COVQIauH1F9m9msOxfmuKGs3WyOgYXe3Aakg=s800-c-k-c0x00ffffff-no-rj
UCG_CzdeNlcDnBCK8AbgiuVw,カナメとハルキー,Caname & Haruky,Independents,,122000,335,https://yt3.ggpht.com/ytc/AKedOLR-Bef2nL-yjWfDXxYSAl81XLUpk8tvjs5OEzhxrw=s800-c-k-c0x00ffffff-no-rj
UCGFD_8TRHhlpjfqGhLUSk4g,ico通夜の黄泉巡りch,Icotsu,Independents,,14900,168,https://yt3.ggpht.com/ytc/AKedOLRzM19vc3-YgxQ-e7CRne3KhlHPH6HqAuTRCW441w=s800-c-k-c0x00ffffff-no-rj
UCGh2ayeu039mnMqmpVy7gQA,Setsuneko Sub Channel,Soyogi Setsune (Sub),Emoechi,,45000,77,https://yt3.ggpht.com/ytc/AKedOLQOYtuQaeVV3W17nM7P6nwMosHHWNeBAV1EF_-a=s800-c-k-c0x00ffffff-no-rj
UCghSSXNbZRmPAv3UaS8g21A,夏梅ウルタ:Ulta channel,Natsume Ulta,Independents,,9180,132,https://yt3.ggpht.com/ytc/AKedOLS3OST-8agH0kCIdPjYZ3fad1rrfk5mqWcsDFw6=s800-c-k-c0x00ffffff-no-rj
UCGH_ty6YBy2Q9KWtiRYm2IQ,RIOT MUSIC,Riot Music Official,Riot Music,,13500,6,https://yt3.ggpht.com/ytc/AKedOLShN5iqpG5nHTSeexqEK0sn04deTjr3AK_WCvc=s800-c-k-c0x00ffffff-no-rj
UCgIfLpQvelloDi8I0Ycbwpg,壱百満天原サロメ / Hyakumantenbara Salome,Hyakumantenbara Salome,Nijisanji,,835000,10,https://yt3.ggpht.com/8byjg2pgiTXEqVkuJGJC1edUrYf6SKSgwJQJLJqygRQxFMfjC9MQ6DAAfYj6-lPJYXFikuIFOA=s800-c-k-c0x00ffffff-no-rj
UCgmlcscaWprxYw0hta4JQuQ,RIOT MUSIC AMUSEMENT,RIOT MUSIC AMUSEMENT,Riot Music,,11500,51,https://yt3.ggpht.com/4bhkYbKMDVVxqaMse4hx7jOp3Qy-hd1Ts959j0xiYQSizM1OknKNCgZP5mikm-PiGWQ7yYffwA=s800-c-k-c0x00ffffff-no-rj
UCgttI8QfdWhvd3SRtCYcJzw,koinoya maiCh.恋乃夜まい / プロプロ,Koinoya Mai,ProPro,,217000,183,https://yt3.ggpht.com/DuKQ3lZY5g6s06iuavbMYGXYGmD_6S2GZ4SCauO-YPaRHfiX7bFwL0fA0WpUxstmeQridF844Ig=s800-c-k-c0x00ffffff-no-rj
UCgTzsBI0DIRopMylJEDqnog,小雀とと / Toto Kogara,Toto Kogara,VSpo,,94000,550,https://yt3.ggpht.com/ytc/AKedOLSgeFk-aP3E4_-5S3AJpZazQ5w4SnEB1cuXkE5z=s800-c-k-c0x00ffffff-no-rj
UCguTLlIfEP-1KzkogRUcAKw,klaeia,Kuri,Atelier Live,,2470,28,https://yt3.ggpht.com/ytc/AKedOLRm3NA-GskoOhv9eMSLeDC-SY-_x2OMegidKmJi=s800-c-k-c0x00ffffff-no-rj
UCgvvc17ledruv4HHFfyoU1A,遠野 莉緒奈【Date Links!】,Tono Riona,Independents,,20700,823,https://yt3.ggpht.com/WbSzdjPa9yKNTR2r3rxKtoCou7dyQ-2wPY7mS7a6urNsjfLTGQrdZ3v1yv-92mX-0jDFCI6plWQ=s800-c-k-c0x00ffffff-no-rj
UCGWa1dMU_sDCaRQjdabsVgg,如月れん -Ren kisaragi-,Ren Kisaragi,VSpo,,116000,366,https://yt3.ggpht.com/U2M8O-qwS0vrjAr7nYk9y58xAV-I80eRn1jn1MX6pmsGcMdtUhMmgRekSAun2ca2Db7ntFuwwQ=s800-c-k-c0x00ffffff-no-rj
UCgwJ4ReZqFOw_Y6eTEIunDQ,Shoto,Shoto,Twitch Independents,,526000,42,https://yt3.ggpht.com/ytc/AKedOLTE1V3B3Zd3YB_ZS3SvTSnmxX39RryJMTcWa9xrCg=s800-c-k-c0x00ffffff-no-rj
UCGxXc1UNZI9-iva1zmdldqw,Lumituber,Lumi,Twitch Independents,,102000,196,https://yt3.ggpht.com/ytc/AKedOLRlx6jPRSFg4HHFyQy-2rR73FhaXblE_DWu9cY=s800-c-k-c0x00ffffff-no-rj
UCgYCMluaLpERsyNXlPOvBtA,かみと-KamitoChannel-,Kamito,Independents,,298000,836,https://yt3.ggpht.com/ytc/AKedOLRhOWhv_gOXhUKr5oiSzuhTuDvUBVkfhI_hBBk03A=s800-c-k-c0x00ffffff-no-rj
UCh03lxwbX8zXkeGyOMZJ9Ow,YuuRi Channel,YuuRi,Independents,,143000,282,https://yt3.ggpht.com/vEskyeepsWM9zz1bmFVCpo-bC8YJ5cqr81RQha04oSD2hs9HsG6nEph3TB9hxeKs-tB-eDulNZE=s800-c-k-c0x00ffffff-no-rj
UCH0ObmokE-zUOeihkKwWySA,Yumenoshiori ASMR,Shiori Yumeno,Independents,,126000,432,https://yt3.ggpht.com/YyKiqJ9QgR0evf4KKxyvvs0uODO5twplvsvvSUcjqndSHkxuAK7JrvvuVu9LGuJ-Y2Jft_nUMQ=s800-c-k-c0x00ffffff-no-rj
UCH1B9AR8sfWJVf9zcu9rbGg,ココツキ CocoTsuki Project,CocoTsuki,Independents,,78500,363,https://yt3.ggpht.com/ytc/AKedOLTb-uW9b46IQALDcMM2fX9Mw6_BlNyI8WIT3Mza=s800-c-k-c0x00ffffff-no-rj-mo
UChAOCCFuF2hto05Z68xp56A,鈴花ステラ Ch. / Suzuka Stella,Suzuka Stella,Independents,,62600,278,https://yt3.ggpht.com/ytc/AKedOLQw5k0NEr5klW8W1EBy23fWmSuvysElxEnYF8Lg=s800-c-k-c0x00ffffff-no-rj
UChbnRHntm3eSvUazYBjy6_Q,Keroro Suika 〘 Yume Reality 〙,Keroro Suika,Yume Reality,,30900,74,https://yt3.ggpht.com/mpFzaK71_-xRWDkxp-UurZhxwMpb0R5aukuPp4l5qI0IwdKo1FhX3-ORA-gHXgcsdvQr_QQjcg=s800-c-k-c0x00ffffff-no-rj
UCHCbWdtJmZX9pEFtSye_juA,Hisori Ch. 紗彩木ひそり,Sasayaki Hisori,Independents,,38300,245,https://yt3.ggpht.com/ytc/AKedOLQBPUsPSkGPW8q3daG0nU1Zu0K7HJrotoesqua6AA=s800-c-k-c0x00ffffff-no-rj
UCHccxX2p_9DB_HPnXSb2omw,春日部つくし,Kasukabe Tsukushi,Independents,,46400,150,https://yt3.ggpht.com/ytc/AKedOLSYZfMcmrN0UNzNgi0DiZ8YPQr-WzF6BzWfyhyrig=s800-c-k-c0x00ffffff-no-rj
UCHE7GBQVtdh-c1m3tjFdevQ,징버거 JINGBURGER,JINGBURGER,Independents,,145000,205,https://yt3.ggpht.com/5vwZ3NZL6Zv4C7cl5sshsTk-XycH7r-4zo6nQR7g9Z7SLrMzeabWWzn5M1V3SqJXjTxLj_hb=s800-c-k-c0x00ffffff-no-rj
UChEe0jSUdb2ox9wQFYkByEQ,Kanna Tamachi Ch.,Kanna Tamachi,Independents,,147000,94,https://yt3.ggpht.com/ytc/AKedOLRIBkxRnRqoB-a6AS-flZgn3VCZijRfiATdAY9T=s800-c-k-c0x00ffffff-no-rj
UCheqzZj54e5y_5HEtwG7FSA,アクロー,Oruka,V Dimension.Creators,,965,21,https://yt3.ggpht.com/ytc/AKedOLRF_ConWmQayZcnv2vWqEFShnBJsaE0xSbPrb0qhQ=s800-c-k-c0x00ffffff-no-rj
UCHfPYJaCDADVssISUw-49TQ,Nowhere -終末少女-,NOWHERE,KAWAII MUSIC,,8450,26,https://yt3.ggpht.com/ytc/AKedOLQgCbNOXlNWPzOQM9sH6mwjI8ReOl8GVYtWLLbV=s800-c-k-c0x00ffffff-no-rj
UChgPVLjqugDQpRLWvC7zzig,ironmouse,Ironmouse,VShojo,,707000,202,https://yt3.ggpht.com/ytc/AKedOLQdt8_4bWeS0KgWZ1OG6Y_V98HdddRVsknpLRVr4w=s800-c-k-c0x00ffffff-no-rj
UCHH54lFws5hEptTQNOIsdGw,Mellow Channel♡メロウ･P･ハート,Mellow Channel,Independents,,27000,137,https://yt3.ggpht.com/3bxjmrkBqZG0hJeIOktkRKccOMvurEaPtis_fIjrqj5XUz1jO9wFkpOcWU21dRIlJvJFg8Ozgw=s800-c-k-c0x00ffffff-no-rj
UChiMMOhl6FpzjoRqvZ5rcaA,涼花みなせ / Suzuka Minase,Suzuka Minase,Independents,,21200,150,https://yt3.ggpht.com/HOqmB_laoM9rRCxQ78xLgoeOhv0bCBYvmMi5ugzcSgt-5pHyPkU4VbgaSRmkddcd7ml0mGzjQlY=s800-c-k-c0x00ffffff-no-rj
UC-HKrHYwUV1hX6SEn22Su7Q,amaki channel/竜田 天姫,Tatsuta Amaki,Independents,,0,29,https://yt3.ggpht.com/ytc/AKedOLSwucQ0Dmn8cc72iY1Un5zO3HgPlI09pz-enzUS=s800-c-k-c0x00ffffff-no-rj
UChLfthKoUV502J7gU9STArg,渋谷ハル,Shibuya HAL,Neo-Porte,,771000,2190,https://yt3.ggpht.com/ytc/AKedOLTfEBo0VDCVx0H8X_I6uWH0cTJI1NpFdQy_lJCxjw=s800-c-k-c0x00ffffff-no-rj
UChMPicpTxVNAMOmz7fQEVpA,クレア英会話,Claire Cruller,Independents,,192000,425,https://yt3.ggpht.com/KFxqFNRFkytKSxcOpU4ZnUCDFhSwg2yqCNf4jZbI8s1A0IOu-2ctGz226e8e-C4dtt-eAMv59w=s800-c-k-c0x00ffffff-no-rj
UChN7P9OhRltW3w9IesC92PA,森永みう,Morinaga Miu,Independents,,22300,277,https://yt3.ggpht.com/ytc/AKedOLQErfTtIVov4pySIlb_7bW7RioXdx2_klIYqFtS8g=s800-c-k-c0x00ffffff-no-rj
UCHot5CnoLQreG7B3N_A_EMA,Elizabeth Ch. エリザベス,Elizabeth von Mountbatten,Independents,,23300,43,https://yt3.ggpht.com/ytc/AKedOLTNOA-xq6kLNSGQt-X1V_2x5XC2_xspYZMmaWBb=s800-c-k-c0x00ffffff-no-rj
UCHPfTzszxxBC2whb9vWaHPg,Ixyいくしー,Ixy,Independents,,35200,150,https://yt3.ggpht.com/ytc/AKedOLRIvwfwCs3qI39yGWFusb-8x7mSg8e21_3rba4q-A=s800-c-k-c0x00ffffff-no-rj
UChrTMfNcD1eN2ENGWBD7lUQ,Uruca ch /うるか,Uruca,Independents,,257000,374,https://yt3.ggpht.com/03hUmg1J16YxxQhMisCH8WHiaaH0EFEuUrsQNdtxJhIg3WlEXJ6RIzBXwGTqAKLI2VPyeWoLyEg=s800-c-k-c0x00ffffff-no-rj
UC_HrzgYmapddmGSfn2UMHTA,おじきちゃん&Reiny Ch.,Ojiki-chan & Reiny Channel,Independents,,25200,1003,https://yt3.ggpht.com/bzVXYRdnBGEIeIcNFLrrakRdqrjEVm2rdrrNRgZI-nxKmn2IAATNUj2xae7_TvV1zKXssn0E3s0=s800-c-k-c0x00ffffff-no-rj
UCHTnX0CSX_KObo5I9WuZ64g,YuNi - official channel -,YuNi Official,Independents,,365000,265,https://yt3.ggpht.com/ytc/AKedOLTj_KFuP5Z5CCh45NY3BTB1XyFFhPIM53eJ2E8tgw=s800-c-k-c0x00ffffff-no-rj-mo
UChvSz0MzDk3g7hzKZ1VvmGQ,Yukibunns,Yukibunns,Independents,,92400,53,https://yt3.ggpht.com/ytc/AKedOLTD11fJOigcT9PQLl23YdCJkJMxqJ2JtpLCPinQng=s800-c-k-c0x00ffffff-no-rj
UCHw7uZcEFhbUKyHyz9gOG6A,Io Ch. 九頭龍いお Ch. VOD Archive,Io,Atelier Live,,7460,123,https://yt3.ggpht.com/552zRRbs15k1oLks-AbzAC7I884CfpJzY9OCffM447soia-IAre6g5zVWvX3rU99ODCa1dyl=s800-c-k-c0x00ffffff-no-rj
UCHWOl8IRo1qiFDH5Qo1mckw,Снежа,Snezha,Independents,,45600,169,https://yt3.ggpht.com/GcGBtWFUcSSrgEn9xGo6Nle23zcu8StOcrRndoFnn28-Vf_w6EkchO3rejB1ARsFw7hnmpPCYQ=s800-c-k-c0x00ffffff-no-rj
UCHXgFLFyqR-XqtxfTH3qiYA,ディープブリザード,Deep Blizzard,Independents,,300000,451,https://yt3.ggpht.com/aNnF9n2UxB_GXTfKFDhvdfaLb4yaPN6Rg0vqkrOIv5Si0aHhUiqq_Ao5YM69fIetfc6V23IL8A=s800-c-k-c0x00ffffff-no-rj
UCHyYlV44ZYCXtbzs60Zce1g,Touka ch. / 恵比寿とうか,Touka Ebisu,Masquerade,,13300,43,https://yt3.ggpht.com/znirzVEDg7Qh_B2BTo6TgUoayaM5Vk2pE3PqrFK9dJvBWKSHihi2jnYYwecqbWUBevZ73bnR4IA=s800-c-k-c0x00ffffff-no-rj
UCHz3PeU1RRcY9vJDSqsigIA,Liliana Vampaia Ch. 吸血鬼 リリアナ,Liliana Vampaia,MyHolo TV,,163000,283,https://yt3.ggpht.com/PBACAWyKHv9wL4R6HRNaHTidhkjVaLpLcRz9vpQ-s42ge1ALuWyaiXFv2X7cKE7TEziUvH0n5w=s800-c-k-c0x00ffffff-no-rj
UCIaC5td9nGG6JeKllWLwFLA,有栖マナAlice mana,Alice Mana,Independents,,97300,159,https://yt3.ggpht.com/5T-qYTOOBp2k91RKtzcFMom3TDaigcVsFUQlqPdQrikFuuEhug5DkGsdLmvuv274zyh8gR16RJw=s800-c-k-c0x00ffffff-no-rj
UCIAfu0RQ3L3wx9T90KsvVmg,Milfia ミルフィア【H.LIVE】,Milfia,H.Live,,36800,123,https://yt3.ggpht.com/2I_fyTHVnjsjx5xmMU8uSGH41nqFhM5aGJLiITN07czdAPMHVIu-2PiPP6rkrxGTrGCI0Pcp7w=s800-c-k-c0x00ffffff-no-rj
UCiAONpBlBxxtKD4YE6K-ckw,KamiyaJuu VTUBER 【EiPro】,Kamiya Juu,Independents,,217000,184,https://yt3.ggpht.com/J4sQHOhBn5HGOcROVsaDVexowoyBG8Kh-95QkWK-CnNt0TUK5_9lMLmdAj4hHDBQLHwWcic_=s800-c-k-c0x00ffffff-no-rj
UCI-b1GL4y_zoBoVozwmgrWQ,HaiZ ch. 海唧,HaiZ ch. 海唧,SquareLive,,14600,170,https://yt3.ggpht.com/hiWksvjZDcGBQflNC1OlRPTatvN0mLCrZ3QO7ZSkO1JgWQ14ETXjK-CAORzy6RqGyLtYowg6Eg=s800-c-k-c0x00ffffff-no-rj
UCIcAj6WkJ8vZ7DeJVgmeqKw,胡桃のあ,Kurumi Noah,VSpo,,439000,782,https://yt3.ggpht.com/kw0dKilTsam6dKpTQ0piEb04AgoB6DDXVgQNGJQV7Tg1Pt7mazr7tcEWMP4ovm3w9ZFlIXFpFw=s800-c-k-c0x00ffffff-no-rj
UCIClNlvEUvEqLe_rs_i8h_w,sakura isumiCh.朔桜 衣澄 / プロプロ,Sakura Isumi,ProPro,,13700,207,https://yt3.ggpht.com/ytc/AKedOLR_L8_Flv_at5fyVD6SDTw5iwUAoB7M4I9wkrpT=s800-c-k-c0x00ffffff-no-rj
UCIdEIHpS0TdkqRkHL5OkLtA,さなちゃんねる,Natori Sana,Independents,,282000,354,https://yt3.ggpht.com/Qj-lyidMW6xtEdnv6rDYscGE1kO6K06-i4v8Eiij96YOTo_WdBboLVlEKeE3749ywpyqTec2=s800-c-k-c0x00ffffff-no-rj
UCigpSsgPbdCxXtbfGksFIYQ,花笠イリヤ-Hanagasa Ilya,Hanagasa Iria,Independents,,10800,199,https://yt3.ggpht.com/ytc/AKedOLR6jUFWOEP662vyiqpAz6B6bq-hTkZYYZwfO76S=s800-c-k-c0x00ffffff-no-rj
UCihXhXRz8tj91hBptuSsQ0g,rosedoodle,rosedoodle,Twitch Independents,,254000,90,https://yt3.ggpht.com/uh6uVsvQQ9lEj_j0hEOOG-TneM2nrLI8tMhTyWS_b4dQwMOGATUVKT52rCQ9G2VIPwxcns0mpjQ=s800-c-k-c0x00ffffff-no-rj
UCIJ6TGsTcBlYGUj-zbL60EQ,Meruru,Matsuro Meru,Independents,,10800,180,https://yt3.ggpht.com/N4kyEb4Bo7vpvIRgOYEYEZjwmizUbJBxCFJo98U2roXVZk5RU3-SZ9-Lq3DW-uLfjVtyP3Ca=s800-c-k-c0x00ffffff-no-rj
UCIjxWfF5ZkeR5G6saJY1zdg,高倉むき,Takakura Muki (Gaming),Independents,,21900,6,https://yt3.ggpht.com/4xk6_c3ldaPAOi-dQnslzmWUh9EoWKv726E7SODExDjtkLJPMVMibCSaC8lChPvlqa70-MMm9A=s800-c-k-c0x00ffffff-no-rj
UCikyhPyuEu3rn1izGOGxZcg,Aranis Elvene Ch. Pixela-Isekai,Aranis Elvene,Pixela Project,,43700,102,https://yt3.ggpht.com/fGGhZtlfVnwINMiV4rPJMm3Jujh-ieeYvKXS2-RpSuwWrLH7uSAV-JwvDiuRZtX2GaiKm38l=s800-c-k-c0x00ffffff-no-rj
UCil-nSDmDTgV9n4jjb95znw,錦山夢鷹,Nishikiyama Mutaka,Independents,,2440,489,https://yt3.ggpht.com/VlQ_Pov8z7-MQGUeLFGSE3YQLW_DMwRECsZopC1e5y6D0R_kU2kTv1DhjPdUeuygf41HK2Ym=s800-c-k-c0x00ffffff-no-rj
UCiLt4FLjMXszLOh5ISi1oqw,Kakeru Ch. 間取かける,Matori Kakeru,GuildCQ,,22400,288,https://yt3.ggpht.com/QQPqyiVijsbloiVrxLFZu9RELiwV4H97UT374XDPUInzkqOA4W9So_lIS8iSEzAkldf2A3tC=s800-c-k-c0x00ffffff-no-rj
